start_time,peak_time,end_time,peak_amplitude_z,peak_amplitude_power,duration_ms,abs_start_sample,abs_peak_sample,abs_end_sample,epoch_rel_start_sample,epoch_rel_peak_sample,epoch_rel_end_sample,peak_frequency_hz,n_cycles,peak_phase_rad,iri_s,shank,area,reference_channel_idx,epoch_idx,state_code,state_name
11598.7521,11598.7589,11598.7925,5.5523,1624.6319,40.3995,28997231,28997248,28997332,422991,423008,423092,120.9692,4.9355,-3.0548,10.2095,4,CA3,281,3,0,Awake
11610.2332,11610.2468,11610.2828,6.4600,2383.1340,49.5994,29025934,29025968,29026058,451694,451728,451818,120.9692,6.0484,-2.9349,11.4879,4,CA3,281,3,0,Awake
11613.9936,11614.0440,11614.0568,4.7772,1846.2035,63.1992,29035335,29035461,29035493,461095,461221,461253,120.9692,7.6935,-3.1360,3.7972,4,CA3,281,3,0,Awake
11638.9389,11638.9605,11638.9793,7.7703,3020.5175,40.3995,29097699,29097753,29097800,523459,523513,523560,120.9692,4.9355,-3.0267,24.9165,4,CA3,281,3,0,Awake
11645.6324,11645.6468,11645.6788,5.0848,1945.6305,46.3994,29114433,29114469,29114549,540193,540229,540309,120.9692,5.6613,-3.0480,6.6863,4,CA3,281,3,0,Awake
11652.1107,11652.1151,11652.1543,4.4794,1075.7560,43.5995,29130629,29130640,29130738,556389,556400,556498,120.9692,5.3226,-3.0520,6.4683,4,CA3,281,3,0,Awake
11657.4726,11657.4882,11657.5414,5.5781,2148.2344,68.7992,29144034,29144073,29144206,569794,569833,569966,120.9692,8.3710,-3.0653,5.3731,4,CA3,281,3,0,Awake
11659.8342,11659.8638,11659.8810,10.3393,3876.6866,46.7994,29149938,29150012,29150055,575698,575772,575815,120.9692,5.7097,-3.0985,2.3756,4,CA3,281,3,0,Awake
11670.2773,11670.3365,11670.3509,4.1086,1596.8554,73.5991,29176046,29176194,29176230,601806,601954,601990,120.9692,8.9516,-3.0464,10.4727,4,CA3,281,3,0,Awake
11673.6084,11673.6256,11673.6492,5.8130,2223.7750,40.7995,29184374,29184417,29184476,610134,610177,610236,120.9692,4.9839,3.0507,3.2892,4,CA3,281,3,0,Awake
11699.3193,11699.3453,11699.3809,4.3235,1678.9346,61.5993,29248652,29248717,29248806,674412,674477,674566,120.9692,7.5000,-3.0995,25.7197,4,CA3,281,3,0,Awake
11704.1133,11704.1513,11704.1841,4.6788,1701.8628,70.7991,29260637,29260732,29260814,686397,686492,686574,120.9692,8.6129,3.1076,4.8059,4,CA3,281,3,0,Awake
11803.0657,11803.0773,11803.1069,4.4625,1450.3160,41.1995,29508021,29508050,29508124,933781,933810,933884,120.9692,5.0323,3.0057,31.1220,4,CA3,281,3,0,Awake
12089.5846,12089.5914,12089.6402,4.6660,1050.4648,55.5993,30224327,30224344,30224466,1650087,1650104,1650226,120.9692,6.7742,2.9391,286.5141,4,CA3,281,3,0,Awake
12094.1402,12094.1566,12094.1898,4.6182,1794.8554,49.5994,30235716,30235757,30235840,1661476,1661517,1661600,120.9692,6.0484,-3.0238,4.5651,4,CA3,281,3,0,Awake
12094.6146,12094.6550,12094.6718,4.5188,1746.2774,57.1993,30236902,30237003,30237045,1662662,1662763,1662805,120.9692,6.9677,3.1139,0.4984,4,CA3,281,3,0,Awake
12132.6885,12132.6985,12132.7289,5.7087,1785.3354,40.3995,30332088,30332113,30332189,1757848,1757873,1757949,120.9692,4.9355,-3.1148,38.0435,4,CA3,281,3,0,Awake
12193.3494,12193.4058,12193.4306,4.1392,1607.5307,81.1990,30483742,30483883,30483945,1909502,1909643,1909705,120.9692,9.8710,2.9221,60.7073,4,CA3,281,3,0,Awake
12196.1257,12196.1433,12196.1785,4.5121,1749.4647,52.7994,30490683,30490727,30490815,1916443,1916487,1916575,120.9692,6.4355,-2.9590,2.7376,4,CA3,281,3,0,Awake
12197.8629,12197.8841,12197.9257,8.0720,3138.4892,62.7992,30495026,30495079,30495183,1920786,1920839,1920943,120.9692,7.6452,-3.1069,1.7408,4,CA3,281,3,0,Awake
12201.6757,12201.7061,12201.7293,7.0320,2733.3370,53.5994,30504558,30504634,30504692,1930318,1930394,1930452,120.9692,6.5323,-3.0655,3.8220,4,CA3,281,3,0,Awake
12230.9141,12230.9445,12230.9545,5.8506,1754.3320,40.3995,30577655,30577731,30577756,2003415,2003491,2003516,120.9692,4.9355,-3.1002,29.2384,4,CA3,281,3,0,Awake
12246.9463,12246.9747,12246.9875,6.2226,2251.5646,41.1995,30617736,30617807,30617839,2043496,2043567,2043599,161.2923,6.7097,3.1224,16.0302,4,CA3,281,3,0,Awake
12277.5351,12277.5579,12277.6027,6.4797,2401.3113,67.5992,30694209,30694266,30694378,2119969,2120026,2120138,120.9692,8.2258,3.0421,30.5832,4,CA3,281,3,0,Awake
12298.4057,12298.4193,12298.4477,4.9635,1869.9917,41.9995,30746386,30746420,30746491,2172146,2172180,2172251,120.9692,5.1290,-3.1380,20.8613,4,CA3,281,3,0,Awake
12316.7583,12316.7679,12316.8439,5.7318,1885.4318,85.5990,30792268,30792292,30792482,2218028,2218052,2218242,120.9692,10.4032,2.8878,18.3486,4,CA3,281,3,0,Awake
12331.2697,12331.2833,12331.3109,4.7178,1684.5562,41.1995,30828547,30828581,30828650,2254307,2254341,2254410,120.9692,5.0323,3.0686,14.5154,4,CA3,281,3,0,Awake
12345.6935,12345.7051,12345.7339,4.4641,1680.7797,40.3995,30864607,30864636,30864708,2290367,2290396,2290468,120.9692,4.9355,-3.1205,14.4218,4,CA3,281,3,0,Awake
12351.4902,12351.5186,12351.5330,7.0647,2658.6384,42.7995,30879099,30879170,30879206,2304859,2304930,2304966,120.9692,5.2258,3.0675,5.8135,4,CA3,281,3,0,Awake
12427.7729,12427.8005,12427.8157,8.0133,2957.9304,42.7995,31069808,31069877,31069915,2495568,2495637,2495675,161.2923,6.9677,2.9676,76.2819,4,CA3,281,3,0,Awake
12433.9224,12433.9360,12433.9628,4.3890,1686.2288,40.3995,31085182,31085216,31085283,2510942,2510976,2511043,120.9692,4.9355,2.9633,6.1355,4,CA3,281,3,0,Awake
12450.3466,12450.3754,12450.3890,4.3963,1403.2183,42.3995,31126243,31126315,31126349,2552003,2552075,2552109,120.9692,5.1774,3.0010,16.4394,4,CA3,281,3,0,Awake
12454.7946,12454.8398,12454.8546,4.1722,1621.7221,59.9993,31137363,31137476,31137513,2563123,2563236,2563273,120.9692,7.3065,-2.9073,4.4643,4,CA3,281,3,0,Awake
12518.2234,12518.2474,12518.2666,6.8710,2663.2729,43.1995,31295937,31295997,31296045,2721697,2721757,2721805,120.9692,5.2742,-3.1010,63.4076,4,CA3,281,3,0,Awake
12569.2144,12569.2492,12569.2568,4.2094,1287.6178,42.3995,31423416,31423503,31423522,2849176,2849263,2849282,120.9692,5.1774,3.0297,51.0018,4,CA3,281,3,0,Awake
12572.0460,12572.0600,12572.0988,5.7472,2160.2712,52.7994,31430495,31430530,31430627,2856255,2856290,2856387,120.9692,6.4355,3.1003,2.8108,4,CA3,281,3,0,Awake
12575.6987,12575.7107,12575.7531,4.8770,1416.1840,54.3993,31439627,31439657,31439763,2865387,2865417,2865523,120.9692,6.6290,3.0366,3.6508,4,CA3,281,3,0,Awake
12631.4573,12631.4737,12631.5029,7.6689,2889.3257,45.5994,31579025,31579066,31579139,3004785,3004826,3004899,161.2923,7.4194,3.1098,55.7629,4,CA3,281,3,0,Awake
12671.5332,12671.5640,12671.5780,4.2317,1483.3796,44.7995,31679216,31679293,31679328,3104976,3105053,3105088,120.9692,5.4677,-3.1206,40.0903,4,CA3,281,3,0,Awake
12701.1348,12701.1676,12701.1752,4.2070,1371.4428,40.3995,31753221,31753303,31753322,3178981,3179063,3179082,120.9692,4.9355,3.0636,29.6036,4,CA3,281,3,0,Awake
12708.1027,12708.1587,12708.1703,4.4400,1342.6450,67.5992,31770641,31770781,31770810,3196401,3196541,3196570,120.9692,8.2258,-3.1040,6.9911,4,CA3,281,3,0,Awake
12721.5882,12721.6118,12721.6310,7.6055,2910.7072,42.7995,31804355,31804414,31804462,3230115,3230174,3230222,120.9692,5.2258,-3.1026,13.4530,4,CA3,281,3,0,Awake
12733.5072,12733.5220,12733.5492,4.8592,1736.4329,41.9995,31834153,31834190,31834258,3259913,3259950,3260018,161.2923,6.8387,-2.9571,11.9103,4,CA3,281,3,0,Awake
12749.7058,12749.7226,12749.7518,5.3441,2057.7985,45.9994,31874650,31874692,31874765,3300410,3300452,3300525,120.9692,5.6129,3.0836,16.2006,4,CA3,281,3,0,Awake
12762.4361,12762.4593,12762.4801,7.0453,2739.3153,43.9995,31906476,31906534,31906586,3332236,3332294,3332346,120.9692,5.3710,-3.0897,12.7366,4,CA3,281,3,0,Awake
12820.2894,12820.3174,12820.3310,6.6157,2392.4198,41.5995,32051111,32051181,32051215,3476871,3476941,3476975,120.9692,5.0806,3.0814,57.8581,4,CA3,281,3,0,Awake
12842.9203,12842.9479,12842.9655,11.8675,4218.7557,45.1995,32107689,32107758,32107802,3533449,3533518,3533562,161.2923,7.3548,3.0817,22.6305,4,CA3,281,3,0,Awake
12872.2623,12872.2791,12872.3035,9.5232,3605.9822,41.1995,32181045,32181087,32181148,3606805,3606847,3606908,120.9692,5.0323,-3.1404,9.4795,4,CA3,281,3,0,Awake
12913.7302,12913.7694,12913.7886,4.4726,1658.5111,58.3993,32284716,32284814,32284862,3710476,3710574,3710622,120.9692,7.1129,-3.0013,41.4903,4,CA3,281,3,0,Awake
12915.2570,12915.2738,12915.3158,4.2991,1669.7584,58.7993,32288533,32288575,32288680,3714293,3714335,3714440,120.9692,7.1613,-3.0185,1.5044,4,CA3,281,3,0,Awake
12929.5257,12929.5329,12929.5941,5.2936,1206.4357,68.3992,32324205,32324223,32324376,3749965,3749983,3750136,120.9692,8.3226,2.9894,14.2590,4,CA3,281,3,0,Awake
12950.4278,12950.4390,12950.4762,4.5044,1679.2308,48.3994,32376461,32376489,32376582,3802221,3802249,3802342,120.9692,5.9032,-2.9654,20.9061,4,CA3,281,3,0,Awake
13000.3764,13000.4012,13000.4428,5.5119,2084.5389,66.3992,32501334,32501396,32501500,3927094,3927156,3927260,120.9692,8.0806,-3.1241,49.9622,4,CA3,281,3,0,Awake
13047.5754,13047.6050,13047.6250,5.9560,2315.7641,49.5994,32619333,32619407,32619457,4045093,4045167,4045217,120.9692,6.0484,-3.0176,47.2038,4,CA3,281,3,0,Awake
13053.7354,13053.7546,13053.8082,4.2791,1655.8877,72.7991,32634733,32634781,32634915,4060493,4060541,4060675,120.9692,8.8548,2.8437,6.1495,4,CA3,281,3,0,Awake
13100.6540,13100.6880,13100.6960,5.7003,1639.4792,41.9995,32752031,32752116,32752136,4177791,4177876,4177896,120.9692,5.1290,-3.0312,46.9334,4,CA3,281,3,0,Awake
13107.5891,13107.5999,13107.6643,6.6228,2302.1645,75.1991,32769369,32769396,32769557,4195129,4195156,4195317,120.9692,9.1452,-3.0467,6.9119,4,CA3,281,3,0,Awake
13116.7038,13116.7198,13116.7522,7.4560,2774.3523,48.3994,32792156,32792196,32792277,4217916,4217956,4218037,120.9692,5.9032,3.0406,9.1199,4,CA3,281,3,0,Awake
13123.1573,13123.1741,13123.1989,6.0810,2351.0551,41.5995,32808290,32808332,32808394,4234050,4234092,4234154,120.9692,5.0806,-3.0710,6.4543,4,CA3,281,3,0,Awake
13128.4341,13128.4537,13128.4796,7.4272,2759.3635,45.5994,32821482,32821531,32821596,4247242,4247291,4247356,120.9692,5.5645,-3.0991,5.2795,4,CA3,281,3,0,Awake
13133.0972,13133.1184,13133.1396,4.7667,1843.7795,42.3995,32833140,32833193,32833246,4258900,4258953,4259006,120.9692,5.1774,-2.8778,4.6647,4,CA3,281,3,0,Awake
13157.0333,13157.0489,13157.0741,5.9863,2272.3598,40.7995,32892981,32893020,32893083,4318741,4318780,4318843,120.9692,4.9839,3.0763,23.9305,4,CA3,281,3,0,Awake
13158.2189,13158.2333,13158.2661,7.1855,2542.6863,47.1994,32895945,32895981,32896063,4321705,4321741,4321823,120.9692,5.7581,2.9142,1.1844,4,CA3,281,3,0,Awake
13171.6307,13171.6499,13171.6727,7.9797,3062.4854,41.9995,32929475,32929523,32929580,4355235,4355283,4355340,161.2923,6.8387,3.1127,13.4166,4,CA3,281,3,0,Awake
13183.9602,13183.9790,13184.0070,6.3429,2447.3739,46.7994,32960299,32960346,32960416,4386059,4386106,4386176,120.9692,5.7097,-3.0962,12.3291,4,CA3,281,3,0,Awake
13195.5212,13195.5360,13195.5664,6.5035,2175.4181,45.1995,32989202,32989239,32989315,4414962,4414999,4415075,120.9692,5.5161,-3.0828,11.5571,4,CA3,281,3,0,Awake
13196.5164,13196.5488,13196.5628,4.2646,1515.9756,46.3994,32991690,32991771,32991806,4417450,4417531,4417566,120.9692,5.6613,-3.0332,1.0128,4,CA3,281,3,0,Awake
13241.2191,13241.2283,13241.2631,5.3598,1719.7918,43.9995,33103448,33103471,33103558,4529208,4529231,4529318,120.9692,5.3710,3.1029,44.6795,4,CA3,281,3,0,Awake
13249.0866,13249.1070,13249.1294,7.0017,2703.9647,42.7995,33123117,33123168,33123224,4548877,4548928,4548984,120.9692,5.2258,3.0997,7.8787,4,CA3,281,3,0,Awake
13259.3393,13259.3549,13259.3897,4.3386,1686.8966,50.3994,33148749,33148788,33148875,4574509,4574548,4574635,120.9692,6.1452,-3.0107,10.2479,4,CA3,281,3,0,Awake
13260.3893,13260.4145,13260.4321,9.3222,3516.7043,42.7995,33151374,33151437,33151481,4577134,4577197,4577241,120.9692,5.2258,-2.8301,1.0596,4,CA3,281,3,0,Awake
13272.1503,13272.1711,13272.1907,7.3365,2852.2729,40.3995,33180777,33180829,33180878,4606537,4606589,4606638,120.9692,4.9355,3.1408,11.7567,4,CA3,281,3,0,Awake
13289.6101,13289.6417,13289.6613,4.6688,1799.1904,51.1994,33224427,33224506,33224555,4650187,4650266,4650315,120.9692,6.2419,-3.1325,17.4706,4,CA3,281,3,0,Awake
13300.2356,13300.2492,13300.2904,6.0735,2233.6592,54.7993,33250991,33251025,33251128,4676751,4676785,4676888,120.9692,6.6774,3.0669,10.6075,4,CA3,281,3,0,Awake
13301.7656,13301.7832,13301.8264,4.2068,1631.7857,60.7993,33254816,33254860,33254968,4680576,4680620,4680728,120.9692,7.4032,2.9658,1.5340,4,CA3,281,3,0,Awake
13346.7214,13346.7314,13346.7646,4.3444,1546.7591,43.1995,33367207,33367232,33367315,4792967,4792992,4793075,120.9692,5.2742,3.0663,44.9483,4,CA3,281,3,0,Awake
13352.1761,13352.1961,13352.2205,5.9274,2287.7075,44.3995,33380844,33380894,33380955,4806604,4806654,4806715,120.9692,5.4194,-3.0130,5.4647,4,CA3,281,3,0,Awake
13354.2089,13354.2285,13354.2605,5.3789,2043.2362,51.5994,33385926,33385975,33386055,4811686,4811735,4811815,120.9692,6.2903,-3.1377,2.0324,4,CA3,281,3,0,Awake
13391.3949,13391.4733,13391.4833,4.7864,1671.6058,88.3989,33478892,33479088,33479113,4904652,4904848,4904873,120.9692,10.7419,-3.0864,37.2447,4,CA3,281,3,0,Awake
13391.6109,13391.6501,13391.6677,5.8803,2284.0385,56.7993,33479432,33479530,33479574,4905192,4905290,4905334,120.9692,6.9194,-3.0079,0.1768,4,CA3,281,3,0,Awake
13419.1713,13419.1961,13419.2197,4.9972,1930.3073,48.3994,33548334,33548396,33548455,4974094,4974156,4974215,120.9692,5.9032,-3.0246,27.5461,4,CA3,281,3,0,Awake
13448.2746,13448.3030,13448.3162,5.2068,1925.8588,41.5995,33621093,33621164,33621197,5046853,5046924,5046957,120.9692,5.0806,-3.1366,29.1068,4,CA3,281,3,0,Awake
13452.1889,13452.2165,13452.2417,22.0326,8432.5105,52.7994,33630879,33630948,33631011,5056639,5056708,5056771,120.9692,6.4355,2.9237,3.9136,4,CA3,281,3,0,Awake
13475.0619,13475.0787,13475.1243,6.6104,2551.4358,62.3992,33688062,33688104,33688218,5113822,5113864,5113978,120.9692,7.5968,-2.9033,22.8621,4,CA3,281,3,0,Awake
13491.4729,13491.4841,13491.5165,7.3426,2364.5700,43.5995,33729090,33729118,33729199,5154850,5154878,5154959,120.9692,5.3226,-3.1015,16.4054,4,CA3,281,3,0,Awake
13502.1431,13502.1635,13502.1847,10.2386,3976.4301,41.5995,33755766,33755817,33755870,5181526,5181577,5181630,120.9692,5.0806,3.1352,10.6795,4,CA3,281,3,0,Awake
13553.0745,13553.1029,13553.1205,5.7265,2157.3218,45.9994,33883096,33883167,33883211,5308856,5308927,5308971,120.9692,5.6129,2.9463,50.9394,4,CA3,281,3,0,Awake
13575.9610,13575.9930,13576.0086,6.1553,2214.3879,47.5994,33940313,33940393,33940432,5366073,5366153,5366192,120.9692,5.8065,3.0026,22.8901,4,CA3,281,3,0,Awake
13585.2793,13585.2993,13585.3237,6.6870,2598.1930,44.3995,33963609,33963659,33963720,5389369,5389419,5389480,120.9692,5.4194,3.1075,9.3063,4,CA3,281,3,0,Awake
13597.3332,13597.3616,13597.3820,4.4981,1738.0958,48.7994,33993744,33993815,33993866,5419504,5419575,5419626,120.9692,5.9516,-3.0784,12.0623,4,CA3,281,3,0,Awake
13623.1221,13623.1401,13623.1653,5.5887,2172.9549,43.1995,34058217,34058262,34058325,5483977,5484022,5484085,120.9692,5.2742,3.0594,25.7785,4,CA3,281,3,0,Awake
13633.5451,13633.5591,13633.6207,4.8681,1856.0172,75.5991,34084275,34084310,34084464,5510035,5510070,5510224,120.9692,9.1935,3.0844,10.4191,4,CA3,281,3,0,Awake
13637.0719,13637.1231,13637.1307,4.2579,1242.4431,58.7993,34093092,34093220,34093239,5518852,5518980,5518999,120.9692,7.1613,3.0228,3.5640,4,CA3,281,3,0,Awake
13643.4386,13643.4706,13643.4906,4.9167,1911.6673,51.9994,34109009,34109089,34109139,5534769,5534849,5534899,161.2923,8.4516,-2.9968,6.3475,4,CA3,281,3,0,Awake
13676.4978,13676.5166,13676.5842,5.9287,2289.5513,86.3990,34191658,34191705,34191874,5617418,5617465,5617634,120.9692,10.5000,2.9586,33.0460,4,CA3,281,3,0,Awake
13679.9058,13679.9234,13679.9746,5.7750,2245.3854,68.7992,34200178,34200222,34200350,5625938,5625982,5626110,120.9692,8.3710,2.9642,3.4068,4,CA3,281,3,0,Awake
13692.5104,13692.5480,13692.5636,4.1674,1618.7778,53.1994,34231690,34231784,34231823,5657450,5657544,5657583,120.9692,6.4839,-2.8632,12.6246,4,CA3,281,3,0,Awake
13693.2172,13693.2540,13693.2620,4.3133,1384.1997,44.7995,34233457,34233549,34233569,5659217,5659309,5659329,120.9692,5.4677,2.9967,0.7060,4,CA3,281,3,0,Awake
13880.2394,13880.2570,13880.2814,5.6818,2199.2308,41.9995,34701018,34701062,34701123,6126778,6126822,6126883,120.9692,5.1290,3.0410,187.0029,4,CA3,281,3,0,Awake
13909.6842,13909.7106,13909.7258,7.1377,2615.6116,41.5995,34774631,34774697,34774735,6200391,6200457,6200495,120.9692,5.0806,2.9109,29.4536,4,CA3,281,3,0,Awake
13913.3886,13913.4050,13913.4454,6.1161,2326.6143,56.7993,34783892,34783933,34784034,6209652,6209693,6209794,120.9692,6.9194,-3.0987,3.6944,4,CA3,281,3,0,Awake
13914.7093,13914.7245,13914.7577,7.3278,2744.2243,48.3994,34787194,34787232,34787315,6212954,6212992,6213075,120.9692,5.9032,3.0604,1.3196,4,CA3,281,3,0,Awake
13938.5135,13938.5295,13938.5559,5.7067,1971.0689,42.3995,34846705,34846745,34846811,6272465,6272505,6272571,120.9692,5.1774,-2.9454,23.8049,4,CA3,281,3,0,Awake
13941.6166,13941.6430,13941.6602,5.4888,1954.3213,43.5995,34854463,34854529,34854572,6280223,6280289,6280332,120.9692,5.3226,2.9232,3.1136,4,CA3,281,3,0,Awake
13943.5946,13943.6106,13943.6666,4.1619,1617.6969,71.9991,34859408,34859448,34859588,6285168,6285208,6285348,120.9692,8.7581,3.0907,1.9676,4,CA3,281,3,0,Awake
13959.9856,13959.9980,13960.0272,6.1642,2114.3259,41.5995,34900386,34900417,34900490,6326146,6326177,6326250,120.9692,5.0806,-2.9044,16.3874,4,CA3,281,3,0,Awake
13967.6663,13967.6863,13967.7215,7.1783,2769.5938,55.1993,34919588,34919638,34919726,6345348,6345398,6345486,120.9692,6.7258,2.9789,7.6883,4,CA3,281,3,0,Awake
13988.7908,13988.8044,13988.8600,4.1892,1380.5539,69.1992,34972400,34972434,34972573,6398160,6398194,6398333,120.9692,8.4194,3.0433,21.1181,4,CA3,281,3,0,Awake
13989.8060,13989.8504,13989.8728,4.6645,1744.3764,66.7992,34974938,34975049,34975105,6400698,6400809,6400865,120.9692,8.1290,-2.9176,1.0460,4,CA3,281,3,0,Awake
14036.0331,14036.0887,14036.0983,7.2575,1150.5400,65.1992,35090507,35090646,35090670,6516267,6516406,6516430,120.9692,7.9355,-3.0010,46.2382,4,CA3,281,3,0,Awake
14036.5199,14036.5475,14036.5619,5.1150,1986.0715,41.9995,35091724,35091793,35091829,6517484,6517553,6517589,120.9692,5.1290,-3.1243,0.4588,4,CA3,281,3,0,Awake
14043.0150,14043.0566,14043.0586,4.9768,914.9666,43.5995,35107962,35108066,35108071,6533722,6533826,6533831,120.9692,5.3226,3.0629,6.5091,4,CA3,281,3,0,Awake
14077.0066,14077.0314,14077.0470,4.0439,1473.9575,40.3995,35192942,35193004,35193043,6618702,6618764,6618803,161.2923,6.5806,-3.0089,33.9748,4,CA3,281,3,0,Awake
14099.0879,14099.1011,14099.1447,5.4126,1986.2323,56.7993,35248146,35248179,35248288,6673906,6673939,6674048,120.9692,6.9194,-2.8954,22.0697,4,CA3,281,3,0,Awake
14153.1789,14153.2149,14153.2289,7.0246,2282.1989,49.9994,35383375,35383465,35383500,6809135,6809225,6809260,120.9692,6.0968,3.0198,54.1137,4,CA3,281,3,0,Awake
14155.8132,14155.8264,14155.8740,4.1706,1619.7474,60.7993,35389961,35389994,35390113,6815721,6815754,6815873,120.9692,7.4032,3.0800,2.6116,4,CA3,281,3,0,Awake
14176.3414,14176.3726,14176.3874,10.1334,3411.3277,45.9994,35441282,35441360,35441397,6867042,6867120,6867157,120.9692,5.6129,-3.0828,20.5462,4,CA3,281,3,0,Awake
14197.0247,14197.0595,14197.0755,8.5431,3195.2003,50.7994,35492991,35493078,35493118,6918751,6918838,6918878,120.9692,6.1935,-3.1049,20.6869,4,CA3,281,3,0,Awake
14243.4370,14243.4526,14243.4802,7.4882,2817.7405,43.1995,35609023,35609062,35609131,7034783,7034822,7034891,120.9692,5.2742,-3.1161,46.3930,4,CA3,281,3,0,Awake
14254.2240,14254.2480,14254.2652,4.3572,1694.1346,41.1995,35635991,35636051,35636094,7061751,7061811,7061854,120.9692,5.0323,-2.9222,10.7955,4,CA3,281,3,0,Awake
14273.1430,14273.1598,14273.2134,4.8889,1745.1989,70.3991,35683289,35683331,35683465,7109049,7109091,7109225,120.9692,8.5645,-3.1404,18.9118,4,CA3,281,3,0,Awake
14275.3994,14275.4174,14275.4702,7.1912,2793.2656,70.7991,35688930,35688975,35689107,7114690,7114735,7114867,120.9692,8.6129,-3.0146,2.2576,4,CA3,281,3,0,Awake
14283.2873,14283.3085,14283.3313,4.0284,1539.9298,43.9995,35708650,35708703,35708760,7134410,7134463,7134520,120.9692,5.3710,3.1397,7.8911,4,CA3,281,3,0,Awake
14306.5666,14306.5970,14306.6142,7.7754,2785.9623,47.5994,35766849,35766925,35766968,7192609,7192685,7192728,120.9692,5.8065,3.0321,23.2885,4,CA3,281,3,0,Awake
14318.4261,14318.4449,14318.4805,4.8870,1871.6082,54.3993,35796498,35796545,35796634,7222258,7222305,7222394,120.9692,6.6290,-3.0751,11.8479,4,CA3,281,3,0,Awake
14322.8268,14322.8492,14322.8696,10.9747,4236.3462,42.7995,35807500,35807556,35807607,7233260,7233316,7233367,120.9692,5.2258,3.0747,4.4043,4,CA3,281,3,0,Awake
14328.1115,14328.1311,14328.1527,4.0227,1562.2224,41.1995,35820712,35820761,35820815,7246472,7246521,7246575,120.9692,5.0323,2.9782,5.2819,4,CA3,281,3,0,Awake
14333.9031,14333.9243,14333.9443,6.8153,2620.3128,41.1995,35835191,35835244,35835294,7260951,7261004,7261054,120.9692,5.0323,2.9290,5.7931,4,CA3,281,3,0,Awake
14360.6811,14360.7015,14360.7239,5.8758,2283.5982,42.7995,35902137,35902188,35902244,7327897,7327948,7328004,120.9692,5.2258,3.0681,26.7773,4,CA3,281,3,0,Awake
14365.0499,14365.0779,14365.0979,6.5379,2502.1947,47.9994,35913059,35913129,35913179,7338819,7338889,7338939,120.9692,5.8548,2.9814,4.3763,4,CA3,281,3,0,Awake
14452.1520,14452.1784,14452.2020,9.0533,3514.9637,49.9994,36130817,36130883,36130942,7556577,7556643,7556702,120.9692,6.0968,-2.8974,87.1005,4,CA3,281,3,0,Awake
